OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape__Area,Shape__Length
27232,1979,CA,CDF,RRU,BURRO/MOR 59,00015538,1979/08/23 00:00:00+00,,14,,,1037.27575684,,1,00001283,6123453.34977051,10423.8078736637
27233,1979,CA,USF,BDF, ,00000000,,,14,,,2536.40380859,,1,00000000,15010531.0412794,25931.7255609333
27234,1979,CA,USF,BDF, ,00000000,,,14,,,47.44348526,,1,00000000,282502.88098476,2132.51561136046
27235,1979,CA,USF,BDF, ,00000000,,,14,,,91.92919159,,1,00000000,547282.35324261,3350.4406841431
27236,1979,CA,USF,BDF, ,00000000,,,14,,,47.47544479,,1,00000000,282467.101013355,2050.32528435549
27237,1979,CA,USF,BDF, ,00000000,,,14,,,2248.74194336,,1,00000000,13361432.5420711,29248.6032880016
27238,1979,CA,USF,BDF, ,00000000,,,14,,,76.60346985,,1,00000000,455412.47262022,2813.14294002849
27239,1979,CA,USF,BDF, ,00000000,,,14,,,130.43605042,,1,00000000,775145.269567065,3996.65203421206
27240,1979,CA,USF,BDF, ,00000000,1979/08/07 00:00:00+00,1979/08/09 00:00:00+00,4,,225,223.34996033,8,1,00000133,1327274.82647906,5400.74885048159
27241,1979,CA,USF,BDF, ,00000000,,,14,,,23.73262787,,1,00000000,140971.256618215,1431.12864993897
27242,1969,CA,USF,SRF,FORT,00000000,1969/08/21 00:00:00+00,,5,,,2.78819323,,1,00300553,19759.12878384,498.933096314619
27243,1969,CA,USF,SRF,BEAR,00000000,1969/07/23 00:00:00+00,,1,,,6.5720787,,1,00400004,45841.919215695,759.958406977929
27244,1969,CA,USF,SRF,JUMP,00000000,1969/07/23 00:00:00+00,,1,,,2.48953056,,1,00400006,17254.393990985,466.238704887403
27245,1969,CA,USF,SRF,SIGNAL,00000000,1969/07/23 00:00:00+00,,1,,,5.97452164,,1,00400007,41648.335895245,724.364689150686
27246,1969,CA,USF,SRF,SURPRISE,00000000,1969/07/23 00:00:00+00,,1,,,24.47765541,,1,00300532,172905.84601275,1782.32137418997
27247,1969,CA,USF,SRF,GROUSE,00000000,1969/07/23 00:00:00+00,,1,,,289.16381836,,1,00300526,2038747.91325849,8864.14258048241
27248,1969,CA,USF,SRF,GO,00000000,1969/08/13 00:00:00+00,,2,,,298.0630188,,1,00101517,2146142.05429071,6148.25893825542
27249,1969,CA,USF,KNF,DEER PEN,00000000,1969/07/09 00:00:00+00,,1,,,8.97659206,,1,00000104,64651.145828805,1198.40321733979
27250,1969,CA,USF,KNF,SPUR 900,00000000,1969/07/09 00:00:00+00,,1,,,31.78822708,,1,00000105,230529.669948065,2076.35476039762
27251,1969,CA,USF,KNF,ALLEN,00000000,1969/08/21 00:00:00+00,,2,,,21.03915215,,1,00000192,150780.12527047,1543.60575250786
27252,1969,CA,USF,KNF,LITTLE NORTH FORK,00000000,1969/08/29 00:00:00+00,,2,,,198.46307373,,1,00000196,1427396.84454314,5391.00385474752
27253,1974,CA,CCO,LAC, ,00000000,1974/08/01 00:00:00+00,,14,,,21.46702003,,1,00000000,126716.4108835,1548.73692951512
27254,1974,CA,CCO,LAC, ,00000000,1974/08/06 00:00:00+00,,14,,,102.32407379,,1,00000000,604271.797061385,4472.09462787155
27255,1974,CA,CCO,LAC, ,00000000,1974/06/29 00:00:00+00,,14,,,4.55527639,,1,00000000,26938.379089765,666.181707961647
27256,1974,CA,CCO,LAC, ,00000000,1974/06/27 00:00:00+00,,14,,,4.14671707,,1,00000000,24524.626421435,749.214726536164
27257,1974,CA,CCO,LAC, ,00000000,1974/07/27 00:00:00+00,,14,,,112.00319672,,1,00000000,661947.648014805,3389.75651417864
27258,1974,CA,CCO,LAC, ,00000000,1974/07/01 00:00:00+00,,14,,,7.90830946,,1,00000000,46848.843245525,1124.64190885472
27259,1974,CA,CCO,LAC, ,00000000,1974/07/16 00:00:00+00,,14,,,24.19136047,,1,00000000,143247.489500955,1719.09871648711
27260,1974,CA,CCO,LAC, ,00000000,1974/08/18 00:00:00+00,,14,,,30.352005,,1,00000000,179742.238711405,2361.86938818909
27261,1974,CA,CCO,LAC, ,00000000,1974/06/16 00:00:00+00,,14,,,15.73965454,,1,00000000,93436.23229412,1812.83115293832
27262,1924,CA,USF,PNF, ,00000000,,,14,,,596.45666504,,1,00000001,4114332.40480852,10363.5716832536
27263,1924,CA,USF,KNF, ,00000000,,,14,,,4760.21923828,,1,00000063,34685589.5086843,30070.7992314263
27264,1924,CA,USF,KNF, ,00000000,,,14,,,1008.98504639,,1,00000134,7324845.10237014,12997.7019574534
27265,1924,CA,USF,KNF, ,00000000,,,14,,,751.05108643,,1,00000194,5433667.92006106,9508.38415273368
27266,1924,CA,USF,KNF, ,00000000,,,14,,,557.97937012,,1,00000321,3979273.19061299,8580.85577554042
27267,1924,CA,USF,KNF, ,00000000,,,14,,,42.96757507,,1,00000171,314520.06451046,2936.26124677736
27268,1924,CA,USF,SQF, ,00000000,,,9,,,24.62182617,,1,00000007,150483.747236885,1536.61430430329
27269,1924,CA,USF,SQF, ,00000000,,,9,,,119.4180603,,1,00000631,729146.12782023,3497.98661227398
27270,1924,CA,USF,SQF, ,00000000,,,9,,,8603.44726563,,1,00000656,52999813.1075303,59651.7226668132
27271,1924,CA,USF,SQF, ,00000000,,,9,,,172.43591309,,1,00000779,1086844.12476947,6480.61781830463
27272,1924,CA,USF,SQF, ,00000000,,,9,,,110.79940796,,1,00000783,698103.2265187,3378.82531524378
27273,1924,CA,USF,SQF, ,00000000,,,9,,,7.57552528,,1,00000005,47177.855790585,859.817574475299
27274,1924,CA,USF,SQF, ,00000000,,,9,,,12523.04003906,,1,00000876,77195979.0875829,56461.2349094816
27275,1924,CA,USF,SQF, ,00000000,,,9,,,22.41762543,,1,00000890,138105.05184719,1501.69424116106
27276,1924,CA,USF,SQF, ,00000000,,,9,,,131.37550354,,1,00000895,808759.391790575,4646.83444400491
27277,1924,CA,USF,SQF, ,00000000,,,9,,,12.65749073,,1,00000906,77880.85157707,1356.77862859012
27278,1924,CA,USF,SQF, ,00000000,,,9,,,1.19134891,,1,00001102,7354.411097185,410.912969694457
27279,1924,CA,USF,SQF, ,00000000,,,9,,,74.93028259,,1,00001174,472199.379865255,3459.04571772186
27280,1924,CA,USF,SQF, ,00000000,,,9,,,229.34761047,,1,00001204,1414992.84483831,5438.29230998542
27281,1924,CA,USF,SQF, ,00000000,,,9,,,10.72002316,,1,00001207,65995.482679065,1188.00733385767
27282,1924,CA,USF,SQF, ,00000000,,,9,,,84.89967346,,1,00001302,524044.31068774,3494.42581079375
27283,1924,CA,USF,SRF,WINDY POINT,00000000,1924/07/11 00:00:00+00,,3,,,2.48947477,,1,00200134,17898.561850965,474.862051773541
27284,1924,CA,USF,SRF,CAMP CREEK #1,00000000,1924/08/06 00:00:00+00,,5,,,5.97453928,,1,00200135,42895.966865365,735.133470314054
27285,1924,CA,USF,SRF,CRAWFORD CREEK #2,00000000,1924/08/06 00:00:00+00,,5,,,89.61896515,,1,00200136,643186.840237935,2846.60354107952
27286,1924,CA,USF,SRF,CRAWFORD CREEK #3,00000000,1924/08/06 00:00:00+00,,5,,,99.57674408,,1,00200137,714703.694973755,3000.69557571238
27287,1924,CA,USF,SRF,CAMP CREEK #2,00000000,1924/08/07 00:00:00+00,,5,,,6.97025967,,1,00200140,50073.160370245,794.256985670191
27288,1924,CA,USF,SRF,CRAWFORD #5,00000000,1924/08/07 00:00:00+00,,5,,,9.95795345,,1,00200141,71534.592020165,949.328051611427
27289,1924,CA,USF,SRF,CRAWFORD CREEK #6,00000000,1924/09/02 00:00:00+00,,1,,,4.97865391,,1,00200149,35757.06715888,671.180457649776
27290,1924,CA,USF,SRF, ,00000000,1924/04/10 00:00:00+00,,14,,,299.72796631,,1,00301066,2114998.13552956,5161.94404250739
27291,1924,CA,USF,SRF, ,00000000,1924/07/10 00:00:00+00,,14,,,8.46401978,,1,00301069,59829.51756669,868.192708348846
27292,1925,CA,USF,BDF, ,00000000,,,14,,,48.52305984,,1,00000000,288057.893982475,2132.96354357177
27293,1925,CA,USF,BDF, ,00000000,,,14,,,96.00376129,,1,00000000,569590.58964842,3326.3952691866
27294,1925,CA,USF,BDF, ,00000000,,,14,,,1184.95117188,,1,00000000,7025916.13058488,10907.4776867851
27295,1925,CA,USF,BDF, ,00000000,,,14,,,407.05337524,,1,00000000,2411114.42003924,8598.34932142982
27296,1925,CA,USF,ENF,CEMENT HILL,00000000,1925/11/08 00:00:00+00,,9,,,35.77017975,,1,000084G2,239565.793457525,1957.82294982519
27297,1925,CA,USF,ENF,TEXAS CANYON,00000000,1925/03/20 00:00:00+00,,9,,,41.48744202,,1,00000001,277261.339563485,2720.23696647777
27298,1925,CA,USF,ENF, ,00000000,,,1,,,37.48285294,,1,0000006-,248851.58408339,1993.33573730101
27299,1925,CA,USF,ENF,CEMENT HILL,00000000,1925/11/08 00:00:00+00,,9,,,11.89702892,,1,000084G2,79908.75418002,1111.6797430506
27300,1925,CA,USF,ENF,DEADMAN'S FLAT,00000000,1925/07/18 00:00:00+00,,1,,,188.86032104,,1,000025C8,1250031.860062,4954.79441889212
27301,1925,CA,USF,ENF,DAVIS,00000000,1925/05/03 00:00:00+00,,1,,,20.24564743,,1,00000003,133889.89512477,1470.42694293245
27302,1927,CA,USF,SRF,BLUFF CREEK,00000000,1927/07/29 00:00:00+00,,1,,,5656.38525391,,1,00200178,40731974.7982375,33154.6064471698
27303,1927,CA,USF,SRF,BLUFF CREEK #6,00000000,1927/07/29 00:00:00+00,,1,,,86.52006531,,1,00200183,621178.57935304,3363.16168920057
27304,1928,CA,USF,CNF, ,00000000,,,9,,,5693.02197266,,1,00000096,32700713.9930026,33904.0020920285
27305,1928,CA,USF,CNF, ,00000000,,,9,,,109.57423401,,1,00000092,628033.154614345,3485.72778117891
27306,1928,CA,USF,CNF, ,00000000,,,9,,,244.87602234,,1,00000099,1417452.00816228,7882.51912633651
27307,1928,CA,USF,BDF, ,00000000,,,14,,,447.61380005,,1,00000000,2616005.32277416,7109.96030821277
27308,1928,CA,CDF,RRU, ,00000000,,,14,,,60175.28125,,1,00000000,351739935.195048,100451.823641648
27309,1928,CA,USF,BDF, ,00000000,,,14,,,1081.42443848,,1,00000000,6435496.91052557,11120.4312375504
27310,1928,CA,USF,BDF, ,00000000,,,14,,,6113.88476563,,1,00000000,36198635.1130654,27855.063279264
27311,1928,CA,USF,BDF, ,00000000,,,14,,,665.56103516,,1,00000000,3937984.7052301,8840.36620084123
27312,1928,CA,USF,BDF, ,00000000,,,14,,,13172.70117188,,1,00000000,78275052.435798,58190.1194033871
27313,1928,CA,USF,BDF, ,00000000,,,14,,,49.13082886,,1,00000000,291884.812024565,2141.02110319905
27314,1928,CA,USF,BDF, ,00000000,,,14,,,84.94731903,,1,00000000,503884.261241425,3003.9168235958
27315,1928,CA,USF,BDF, ,00000000,,,14,,,77.23995972,,1,00000000,457809.174304395,2756.91723936656
27316,1928,CA,USF,BDF, ,00000000,,,14,,,623.11804199,,1,00000000,3702533.26403763,7533.90881504393
27317,1928,CA,USF,ENF,CAMPER FLAT,00000000,1928/08/07 00:00:00+00,,9,,,9.7367239,,1,000042GL,65247.31017534,1062.61592876516
27318,1928,CA,USF,ENF,HARRISON HILL,00000000,1928/04/06 00:00:00+00,,14,,,50.91507721,,1,00000001,341149.9737096,2400.39077198082
27319,1928,CA,USF,ENF, ,00000000,,,9,,,83.12958527,,1,000021G1,556876.481578195,3399.4325849974
27320,1928,CA,USF,ENF, ,00000000,,,9,,,133.67105103,,1,000041G1,891894.95835119,3875.77064892986
27321,1928,CA,USF,SNF, ,00000000,,,14,,,2264.33154297,,1,00000004,14431077.9340817,20354.7664203006
27322,1928,CA,USF,SNF, ,00000000,,,14,,,773.57904053,,1,00000006,4908526.52833616,10258.1445252363
27323,1928,CA,USF,SNF, ,00000000,,,1,,,104.2326889,,1,00000007,669062.243177445,3084.44180302545
27324,1928,CA,USF,SNF, ,00000000,,,14,,,65.02977753,,1,00000008,416639.284893145,2755.351635482
27325,1928,CA,USF,SNF, ,00000000,,,14,,,159.23814392,,1,00000009,1018908.27225976,4260.74800525742
27326,1928,CA,USF,SNF, ,00000000,,,14,,,224.3835907,,1,00000010,1431512.69007591,4726.72440023381
27327,1928,CA,USF,SNF, ,00000000,,,14,,,160.74186707,,1,00000011,1023390.79091781,4103.19334080584
27328,1928,CA,USF,SNF, ,00000000,,,14,,,177.85577393,,1,00000012,1129212.79859206,4398.19437910352
27329,1928,CA,USF,LNF, ,00000000,,,1,,,94.19363403,,1,00000049,663578.192355975,3900.48226702954
27330,1928,CA,USF,LNF, ,00000000,,,9,,,657.39508057,,1,00000014,4597512.28599176,9322.7910053101
27331,1928,CA,USF,LNF, ,00000000,,,9,,,339.46844482,,1,00000020,2372283.13949021,6106.2284007393
27332,1928,CA,USF,LNF, ,00000000,,,9,,,9596.28515625,,1,00000035,66706589.0936017,47142.3839713045
27333,1928,CA,USF,LNF, ,00000000,,,9,,,338.40734863,,1,00000036,2400268.97507349,6391.22195024067
27334,1928,CA,USF,MNF,SPANISH RANCH,00000000,,,9,,,1395.01708984,,1,00000022,9413655.92198941,11984.2996486864
27335,1928,CA,USF,MNF,KIBBY PEAK,00000000,,,9,,,2955.24047852,,1,00000027,19953955.956507,23297.7371924228
27336,1928,CA,USF,MNF, ,00000000,,,9,,,803.1572876,,1,00000037,5442389.32408074,9390.84466768464
27337,1928,CA,USF,CNF, ,00000000,,,9,,,39.68636703,,1,00000107,229708.910609505,1801.35858940925
27338,1928,CA,USF,CNF, ,00000000,,,14,,,1006.52856445,,1,00000016,5922819.7492456,10171.0378645554
27339,1928,CA,USF,CNF, ,00000000,,,14,,,231.16929626,,1,00000015,1350743.16696802,5799.87274181635
27340,1928,CA,USF,MDF, ,00000000,,,1,,,42.55197144,,1,00000026,305431.5252144,2954.22343658303
27341,1928,CA,USF,MDF, ,00000000,,,1,,,184.75018311,,1,00000081,1318634.75584168,7913.48546417739
27342,1928,CA,USF,MDF,SECTION 22,00000000,1928/07/29 00:00:00+00,,1,,,33.82855988,,1,00000075,248020.65905194,2818.68220188176
27343,1928,CA,USF,MDF,HOMESTEAD,00000000,1928/07/28 00:00:00+00,,1,,,35.91378021,,1,00000064,262990.6184893,2099.58657114056
27344,1957,CA,USF,BDF, ,00000000,,,14,,,154.60232544,,1,00000000,915083.329838775,5275.22135105152
27345,1957,CA,CDF,BDU,MORSE,00000000,1957/08/25 00:00:00+00,,14,,,2474.32397461,,1,00000142,14672004.122563,18573.2035104674
27346,1957,CA,CDF,SHU,ARBUCKLE #2,00000000,1957/07/28 00:00:00+00,,14,,,2138.66186523,,1,00000111,14923062.8312607,19891.6831995422
27347,1984,CA,USF,MNF, ,00000000,1984/08/09 00:00:00+00,1984/08/10 00:00:00+00,2,,123,51.57696533,8,1,00000028,353973.304604875,2426.70403751544
27348,1984,CA,CCO,LAC,MARY FIRE,00929230,1984/05/29 00:00:00+00,,14,,,327.52893066,,1,00000584,1956671.29041881,7778.32213146851
27349,1984,CA,CCO,LAC,TEXAS CANYON FIRE,00838114,1984/09/05 00:00:00+00,,14,,,191.16351318,,1,00000384,1142052.80582844,5019.94202207142
27350,1984,CA,CCO,LAC,EARLY FIRE,00921112,1984/04/17 00:00:00+00,,14,,,42.9082756,,1,00004784,256133.33331283,2957.7967362494
27351,1984,CA,CCO,LAC,VISTA FIRE,00921114,1984/07/13 00:00:00+00,,14,,,374.34707642,,1,00006684,2232799.88158172,16259.1861499146
27352,1984,CA,CCO,LAC,LUMBER FIRE,00931074,1984/05/07 00:00:00+00,,14,,,499.06512451,,1,00007584,2976121.87587497,14720.9006786379
27353,1984,CA,CCO,LAC,QUARRY FIRE,00921074,1984/05/06 00:00:00+00,,14,,,392.05957031,,1,00007084,2338208.96493343,6605.90391152898
27354,1991,CA,USF,SRF,LEARY,00000000,1991/10/20 00:00:00+00,1991/10/23 00:00:00+00,9,,38,38.23728943,8,1,00000071,273712.898497955,1856.97467797184
27355,1991,CA,USF,SRF, ,00000000,1991/09/26 00:00:00+00,,14,,,2.98735523,,1,00501342,21257.665948535,517.506946750677
27356,1992,CA,CDF,TCU,BARNETT,00004453,1992/08/19 00:00:00+00,,7,,,357.73175049,,1,00000804,2315998.56514411,5918.4686429932
27357,1992,CA,CDF,TCU,CHINESE CAMP #1,00004458,1992/08/19 00:00:00+00,,7,,,348.27297974,,1,00000807,2264260.97890414,6432.57997550917
27358,1992,CA,CDF,TCU,HAIBACH,00004885,1992/09/07 00:00:00+00,,2,,,442.89266968,,1,00000885,2903853.43711845,10137.5804132872
27359,1999,CA,USF,CNF,PCT,00000000,1999/02/25 00:00:00+00,1999/02/27 00:00:00+00,9,,60,16.36359787,8,1,00000013,94168.430612425,1660.68188294429
27360,1999,CA,USF,MDF,GOOSE,00000000,1999/09/22 00:00:00+00,1999/09/23 00:00:00+00,1,,30,30.04130745,8,1,00000089,219194.86593772,2085.99675291916
27361,1999,CA,CDF,MEU,MRC #5,00006908,1999/12/27 00:00:00+00,,5,,,64.60571289,,1,00000379,431680.864912005,2578.74524272769
27362,1999,CA,CDF,MEU,MRC #3,00006787,1999/12/22 00:00:00+00,,5,,,22.42134666,,1,00000373,153542.334449635,1445.25509139141
27363,1999,CA,CDF,MVU,BANNER,00001304,1999/03/01 00:00:00+00,,10,,,7.06558228,,1,00000000,40826.88272488,1592.55747510306
27364,1936,CA,USF,SNF, ,00000000,,,1,,,738.91101074,,1,00000004,4706523.16802383,10066.8740436412
27365,1936,CA,USF,SNF, ,00000000,,,14,,,1479.54711914,,1,00000005,9571497.24865306,15454.7255127595
27366,1936,CA,USF,SNF, ,00000000,,,14,,,101.3000946,,1,00000006,653332.58772546,3336.00341631013
27367,1936,CA,USF,SNF, ,00000000,,,14,,,84.70308685,,1,00000007,547808.197260365,3406.44455520254
27368,1936,CA,USF,SNF, ,00000000,,,14,,,107.71807098,,1,00000008,685155.199125265,3333.84202645362
27369,1936,CA,USF,KNF, ,00000000,,,14,,,89.9697876,,1,00000148,652987.349691795,3186.25626201368
27370,1937,CA,CCO,LAC,TUNA NO. 49,00000000,1937/09/10 00:00:00+00,,14,,,175.86921692,,1,00000000,1043698.58401907,6263.14634323931
27371,1937,CA,CCO,LAC,AMERICAN LEGION #38,00000000,1937/07/26 00:00:00+00,,14,,,133.94665527,,1,00000000,794635.707894365,4270.00050672639
27372,1937,CA,CCO,LAC,BLAST FIRE,00000000,1937/11/30 00:00:00+00,,14,,,92.07234192,,1,00000000,550511.448299855,3717.56078806165
27373,1937,CA,CCO,LAC,BOUQUET FIRE NO. 67,00000000,1937/07/09 00:00:00+00,,14,,,2030.83325195,,1,00000000,12151393.2036509,26158.8169088488
27374,1937,CA,CCO,LAC, ,00000000,,,14,,,123.90892792,,1,00000000,733704.729444435,3335.71749797373
27375,1937,CA,CCO,LAC, ,00000000,,,14,,,10.57463551,,1,00000000,63009.09073058,1086.54143097473
27376,1937,CA,USF,LPF, ,00000000,,,9,,,288.46191406,,1,00000009,1728711.06465396,5951.99288960686
27377,1937,CA,USF,LPF, ,00000000,,,9,,,77.22359467,,1,00000030,462643.665264645,2580.58493295229
27378,1937,CA,USF,LPF, ,00000000,,,14,,,960.05169678,,1,00000999,5733134.38574218,10097.398855704
27379,1937,CA,CCO,VNC,DENNISON,00000000,1937/09/01 00:00:00+00,,14,,,29.34692574,,1,00000000,175016.56069172,1636.42780114239
27380,1937,CA,USF,BDF, ,00000000,,,14,,,265.96191406,,1,00000000,1582815.8470584,7741.71776151283
27381,1937,CA,USF,BDF, ,00000000,,,14,,,64.09682465,,1,00000000,380624.94664957,2585.41017012708
27382,1937,CA,USF,ENF,POWER HOUSE,00000000,1937/11/10 00:00:00+00,,9,,,74.23508453,,1,0000161G,495144.20338717,3090.08630760282
27383,1937,CA,USF,ENF, ,00000000,,,9,,,9.51881218,,1,0000153C,63018.69752176,905.013370199489
27384,1940,CA,USF,LPF, ,00000000,,,14,,,223.80136108,,1,00000201,1334767.6352535,4362.01884305935
27385,1973,CA,USF,MDF,BIGHORN,00000000,1973/07/11 00:00:00+00,1973/07/13 00:00:00+00,1,,417,426.90356445,8,1,00000064,3113378.83265012,11305.5903878891
27386,1973,CA,CCO,MRN,TAMARANCHO,00000000,1973/06/09 00:00:00+00,,14,,,202.41723633,,1,00000057,1320949.41264057,6546.844851071
27387,1922,CA,USF,LPF, ,00000000,,,9,,,160.3540802,,1,00000018,961484.416296175,3629.22283477757
27388,1920,CA,USF,LPF, ,00000000,,,9,,,318.65060425,,1,00000031,1910200.10153128,5146.12528488351
27389,1927,CA,USF,LPF, ,00000000,,,14,,,294.02059937,,1,00000999,1762426.61164294,5859.61934192026
27390,1921,CA,USF,LPF, ,00000000,,,14,,,417.88806152,,1,00000204,2504360.87501392,6263.9424036859
27391,1922,CA,USF,LPF, ,00000000,,,14,,,397.57067871,,1,00000204,2381684.46069685,6530.04385862259
27392,1921,CA,USF,LPF, ,00000000,,,14,,,2910.87329102,,1,00000042,17415695.6137674,23889.0071116386
27393,1980,CA,USF,CNF,MARRON VALLEY,00000000,1980/11/11 00:00:00+00,,14,,,85.15666199,,1,00000028,486562.432279265,3090.67155241798
27394,1980,CA,USF,CNF,OTAY #12,00000000,1980/08/31 00:00:00+00,,9,,,168.31082153,,1,00000020,961415.59985714,6255.28772449235
27395,1980,CA,USF,CNF,OTAY #21,00000000,1980/11/01 00:00:00+00,,9,,,133.0458374,,1,00000027,761397.536172025,3492.39472485517
27396,1980,CA,USF,CNF, ,00000000,,,7,,116,116.33239746,8,1,00000001,684758.83852827,3632.27969969702
27397,1980,CA,USF,LNF, ,00000000,,,14,,,518.27746582,,1,00000003,3719772.69739773,8567.76552964829
27398,1954,CA,CCO,KRN,INDIAN VILLAGE FIRE,00000000,1954/07/25 00:00:00+00,,14,,,691.20727539,,1,00000081,4181531.73948987,10435.3164116151
27399,1954,CA,CCO,KRN,KERN COUNTY LAND CO.,00000000,1954/05/22 00:00:00+00,,14,,,423.85089111,,1,00000039,2561099.50379165,6494.53374373877
27400,1954,CA,USF,LPF,BLUE GOAT,00000000,1954/08/10 00:00:00+00,,9,,,699.53204346,,1,00000018,4274637.24272621,9185.15404964966
27401,1954,CA,CDF,SLU,HEILMAN,00000000,1954/07/30 00:00:00+00,,14,,,819.98895264,,1,00000034,5017750.65595652,10579.1775392893
27402,1954,CA,CDF,BEU,DEVIL,00000000,1954/10/10 00:00:00+00,,9,,,13094.4375,,1,00000058,81934955.358461,45926.9893734827
27403,1954,CA,CDF,BEU,SAN CLEMENTE,00000000,1954/09/24 00:00:00+00,,9,,,2357.98388672,,1,00000052,14761363.9087338,18443.656611288
27404,1954,CA,CDF,BEU,ARGYLE-ARMY,00000000,1954/08/14 00:00:00+00,,14,,,474.65985107,,1,00000039,2940295.83055664,11324.0205453091
27405,1949,CA,CCO,LAC,CITURS NO. 174,00000000,1949/08/29 00:00:00+00,,14,,,517.08483887,,1,00000000,3055661.16445599,11400.9245686226
27406,1949,CA,CCO,LAC, ,00000000,1949/07/23 00:00:00+00,,14,,,19.08673096,,1,00000000,112623.66922629,1759.52619367437
27407,1949,CA,CCO,LAC,SAVAGE CYN,00000000,1949/06/22 00:00:00+00,,14,,,1681.41992188,,1,00000000,9920719.59443304,24157.0217769043
27408,1949,CA,CCO,LAC,CLARK NO. 81,00000000,1949/08/03 00:00:00+00,,14,,,445.8682251,,1,00000000,2633503.85768693,8472.06957559744
27409,1949,CA,CCO,LAC,VEJAR NO. 168,00000000,1949/08/22 00:00:00+00,,14,,,122.32928467,,1,00000000,721853.702842765,5747.75764809533
27410,1949,CA,CCO,LAC,RICHARDS NO. 179,00000000,1949/09/07 00:00:00+00,,14,,,305.77175903,,1,00000000,1806773.79742624,6966.75740289583
27411,1949,CA,CCO,LAC,GRIFFITH PARK,00000000,1949/06/21 00:00:00+00,,14,,,41.24845886,,1,00000000,244211.889530925,2319.57157759184
27412,1949,CA,USF,CNF, ,00000000,,,9,,,44.12968063,,1,00000135,252529.90774234,3248.2204557557
27413,1949,CA,USF,CNF, ,00000000,,,14,,,798.05975342,,1,00000012,4646659.16260463,8598.24459673329
27414,1949,CA,USF,CNF, ,00000000,,,14,,,3653.35083008,,1,00000145,21158301.9572809,26325.2182071364
27415,1949,CA,USF,CNF, ,00000000,,,9,,,234.82554626,,1,00000144,1350087.88094937,6079.35120567426
27416,1949,CA,USF,CNF, ,00000000,,,9,,,2081.31835938,,1,00000142,11926736.5861625,18860.5588049758
27417,1949,CA,CDF,LNU, ,00000000,,,14,,,912.84436035,,1,00000069,6157370.64180929,11467.4538070333
27418,1949,CA,CDF,LNU, ,00000000,,,14,,,760.48937988,,1,00000070,5095221.9094199,12069.2199606111
27419,1949,CA,CDF,LNU, ,00000000,,,14,,,5664.56347656,,1,00000070,37917934.2717002,31455.8487700773
27420,1949,CA,USF,LNF, ,00000000,,,14,,,1653.94934082,,1,00000225,11504111.547756,18173.7834820828
27421,1949,CA,USF,TOI, ,00000000,,,14,,,8816.58789063,,1,00000000,58711056.1312851,42337.8621403976
27422,1949,NV,USF,TOI, ,00000000,,,14,,,1417.75537109,,1,00000052,9568973.05983714,18509.523987137
27423,1949,CA,CDF,MEU,FREEMAN #2,00000000,1949/09/22 00:00:00+00,,14,,,245.6900177,,1,00000266,1675447.40812987,5193.26412605567
27424,1949,CA,CDF,MEU,SIBSON,00000000,1949/09/18 00:00:00+00,,14,,,468.54641724,,1,00000241,3181866.85622042,9178.98899470733
27425,1949,CA,CDF,MEU,GOAT RIDGE,00000000,1949/09/23 00:00:00+00,,14,,,222.19725037,,1,00000274,1495168.42724515,6086.02654665128
